customer_id,age,gender,tenure_months,subscription_type,monthly_charges,total_spend,support_tickets,last_login_days,churn
489,33,Female,11,Standard,1693.28,9639.3,5,7,1
490,41,Female,10,Basic,1960.98,9754.83,6,0,0
491,33,Male,17,Basic,1387.78,42974.39,6,20,0
492,19,Female,36,Standard,1812.87,8229.66,0,16,0
493,45,Male,26,Premium,357.2,43201.22,1,19,1
494,49,Male,31,Premium,1676.99,4792.47,9,27,0
495,44,Female,32,Premium,615.31,45378.89,2,17,0
496,37,Male,21,Basic,997.94,13189.5,7,28,0
497,41,Male,18,Standard,1328.51,30769.15,8,9,0
498,29,Male,18,Basic,1816.73,8406.5,7,8,0
499,52,Female,1,Basic,1830.89,19807.75,5,1,0
500,50,Female,14,Basic,274.99,4745.51,1,19,0
501,50,Female,8,Basic,792.66,29186.65,1,2,0
502,60,Male,2,Standard,1607.03,17620.94,9,0,1
503,54,Male,51,Basic,1436,42681.43,6,27,1
504,29,Female,15,Basic,150.07,9499.92,8,0,0
505,20,Female,34,Premium,954.79,14359.41,5,17,0
506,18,Female,36,Basic,1675.58,9274.11,0,7,0
507,50,Male,1,Standard,1501.6,28409.23,8,17,0
508,57,Female,51,Basic,882.51,6031.49,6,29,0
509,27,Male,21,Standard,1496.81,9873.17,2,0,1
510,60,Female,42,Standard,1147.3,34085.25,1,21,0
511,61,Male,1,Standard,1834,4183.52,2,16,1
512,46,Male,32,Premium,1215.54,37286.6,1,9,0
513,30,Female,20,Premium,861.39,5664.51,9,8,0
514,29,Male,54,Basic,1739.55,29481.69,1,21,1
515,48,Female,47,Basic,194.75,49891.57,3,9,0
516,63,Male,36,Basic,1810.97,9107.7,5,21,0
517,19,Male,39,Standard,1423.06,13423.77,2,0,0
518,52,Female,30,Standard,1887.15,44972.12,8,15,0
519,40,Male,7,Standard,575.96,31501.18,4,6,1
520,34,Female,22,Basic,1420.35,24880.3,4,2,0
521,43,Female,57,Basic,1637.98,28353.9,6,16,0
522,25,Female,50,Basic,1433.99,15127.02,8,8,1
523,46,Male,45,Basic,499.63,42838.43,0,14,0
524,43,Male,10,Premium,623.62,37390.82,8,7,0
525,27,Male,56,Premium,1176.81,32302.09,1,3,1
526,43,Female,8,Premium,948.83,46621.26,2,18,0
527,51,Female,27,Basic,1496.72,29116.49,4,1,0
528,58,Male,10,Premium,819.49,25837.92,9,1,1
529,24,Male,14,Premium,1733.01,48796.82,3,12,0
530,21,Female,46,Basic,920.65,10697.7,4,26,1
531,62,Male,59,Premium,176.08,7527.42,9,18,0
532,28,Female,52,Basic,132.99,8533,4,0,1
533,46,Male,54,Basic,1328.81,49477.38,4,27,0
534,53,Female,11,Basic,1127.05,32786.43,9,25,0
535,42,Male,6,Standard,1131.21,15643.18,9,22,0
536,38,Male,21,Basic,1601.02,12824.4,9,14,0
537,53,Female,33,Premium,813.87,3303.61,4,1,0
538,27,Female,19,Premium,1991.35,7031.39,1,27,1
539,54,Female,39,Basic,1896.51,45454.54,0,15,1
540,26,Male,24,Standard,124.63,37493.38,9,21,1
541,41,Female,18,Standard,1801.91,47107.21,7,27,1
542,52,Female,35,Standard,1393.04,21474.68,2,13,1
543,52,Male,52,Premium,1053.97,30261.24,6,5,1
544,53,Female,43,Standard,1207.22,24441.73,7,10,1
545,35,Female,37,Standard,1699.53,44128.58,5,13,0
546,56,Female,19,Basic,1906.97,49573.4,5,19,1
547,49,Male,53,Standard,1164.63,46672.37,2,3,1
548,41,Male,24,Standard,444.45,30103.76,8,16,0
549,40,Male,56,Standard,1315.53,3559.2,2,15,1
550,49,Female,34,Basic,244.82,31067.57,4,26,0
551,54,Male,22,Basic,1306.76,5303.85,5,5,0
552,29,Female,4,Standard,1636.36,7371.66,0,7,0
553,30,Female,57,Premium,771.33,9971.56,8,28,0
554,40,Female,10,Premium,235.25,18492.92,6,12,0
555,42,Male,2,Basic,1415.23,29793.43,0,25,0
556,52,Male,8,Standard,744.72,17010.91,5,3,1
557,58,Female,33,Premium,573.28,22887.22,6,15,1
558,47,Female,59,Standard,1409.45,2840.81,4,16,1
559,34,Male,38,Basic,1942.21,31178.01,4,3,0
560,37,Male,43,Premium,1516.11,33023.07,6,15,0
561,42,Male,59,Basic,1033.57,5419.81,2,1,1
562,39,Female,28,Standard,1240.97,39363.3,2,19,0
563,30,Male,10,Basic,370.33,32549.25,0,23,0
564,36,Male,45,Basic,1645.11,24741.61,7,12,0
565,53,Male,1,Basic,1248.16,27866.56,1,2,0
566,29,Female,34,Basic,1935.08,25400.76,2,27,1
567,58,Male,3,Premium,1961.02,3162.75,6,29,1
568,36,Female,9,Standard,773.71,36889.9,9,28,0
569,29,Female,5,Premium,1978.24,25834.63,9,20,0
570,26,Female,42,Standard,1917.98,9054.78,7,9,0
571,24,Male,10,Standard,1315.68,34196.18,8,26,0
572,45,Male,12,Standard,733.58,34905.75,7,17,0
573,31,Male,18,Standard,1531.35,11068.03,6,24,0
574,48,Female,58,Standard,615.35,39926.51,9,29,1
575,36,Male,21,Premium,1296.7,23096.98,0,2,1
576,64,Female,21,Standard,146.71,9440.18,0,0,1
577,33,Male,1,Basic,1294.31,33052.19,7,22,1
578,22,Male,3,Premium,1908.06,30037.98,6,10,0
579,52,Male,5,Premium,546.77,8935.11,1,4,0
580,29,Male,25,Standard,1578.54,43681.27,8,24,0
581,42,Female,58,Basic,657.5,42799.45,9,2,1
582,38,Female,49,Basic,1444.91,41894.11,6,10,1
583,53,Female,8,Standard,1429.95,20261.78,8,0,0
584,40,Female,17,Standard,451,41318.83,0,14,0
585,33,Male,9,Basic,1234.54,42317.37,2,6,0
586,56,Female,32,Premium,1732.42,49828.74,9,23,0
587,62,Female,6,Premium,826.81,47901.43,1,26,0
588,59,Female,49,Standard,1449.53,19450.94,5,1,1
589,56,Male,40,Premium,1381.42,10311.11,9,14,0
590,31,Female,21,Premium,589.28,14976.89,3,17,1
591,48,Female,7,Basic,1845.42,24991.67,1,24,0
592,22,Male,7,Premium,1170.67,40370.15,1,28,0
593,52,Male,47,Basic,775.06,36287.71,5,3,0
594,40,Female,39,Standard,412.28,39491.78,8,0,1
595,46,Female,54,Standard,999.57,19306.36,5,29,0
596,60,Male,27,Basic,1487.22,12721.78,3,8,1
597,28,Female,8,Basic,1284.92,1694.42,8,8,0
598,35,Male,9,Standard,1481.4,31496.09,1,21,1
599,64,Female,28,Basic,1604.35,39854.37,5,5,0
600,29,Female,15,Standard,937.91,44512.45,6,13,0
601,26,Female,2,Standard,1088.32,24073.78,2,8,0
602,27,Female,7,Standard,1974.2,46418.47,3,1,0
603,61,Female,47,Standard,1939.3,10519.4,6,8,0
604,34,Male,18,Standard,888.15,25961.72,8,12,0
605,55,Male,22,Standard,1401.84,11081.5,4,19,1
606,24,Female,50,Premium,608.42,9809.74,1,19,1
607,63,Female,10,Premium,390.13,47692.71,7,28,0
608,30,Female,54,Standard,1559.96,40978.16,8,24,1
609,57,Male,50,Premium,928.74,1084.09,1,22,1
610,59,Male,33,Basic,436.4,13791.39,9,11,1
611,26,Male,7,Basic,1541.81,10654.19,9,9,0
612,44,Male,3,Standard,1838.82,7783.14,0,27,0
613,19,Male,14,Premium,1873.22,35021.92,3,29,0
614,22,Male,44,Basic,1233.03,28558.47,0,4,0
615,46,Male,46,Basic,1011.32,22969.76,0,23,0
616,54,Male,36,Basic,369.55,9880.1,4,11,0
617,55,Female,13,Basic,1606.3,14242.09,6,28,0
618,36,Male,16,Premium,1896.11,18127,2,0,0
619,25,Male,16,Basic,1789.97,39381.39,6,22,0
620,62,Male,54,Basic,1528.39,49464.88,4,3,0
621,18,Male,5,Basic,108.68,9606.86,9,12,0
622,39,Female,52,Standard,874.73,17405.37,7,17,0
623,34,Male,25,Basic,880.36,14369.98,6,1,0
624,24,Female,38,Basic,1799.3,2681.34,0,10,0
625,42,Female,38,Premium,224.74,11351.33,0,27,1
626,62,Female,50,Basic,1109.32,45129.89,6,24,0
627,21,Male,38,Basic,358.66,42221.48,5,21,0
628,53,Male,39,Basic,1358.36,8796.07,8,26,1
629,23,Male,56,Standard,1605.29,18625.07,7,3,0
630,48,Female,56,Premium,1319.72,15884.75,5,17,0
631,36,Female,48,Premium,1609.71,7813.17,5,6,0
632,61,Female,41,Standard,1254.24,31299.31,8,8,0
633,56,Female,26,Standard,460.69,28086.24,3,1,0
634,44,Male,59,Premium,827.06,21636.07,8,3,0
635,27,Male,13,Basic,1918.05,42847.17,7,13,0
636,43,Male,44,Premium,647.53,31175.71,2,16,0
637,36,Female,51,Standard,219.44,13334.05,3,0,0
638,56,Female,26,Basic,831.18,18998.38,6,2,1
639,20,Male,55,Premium,795.98,7932.76,2,0,0
640,62,Male,55,Basic,993.59,29772.98,2,19,0
641,30,Female,1,Basic,1164.58,29538.14,7,29,1
642,45,Male,8,Standard,1985.6,43574.09,4,21,0
643,37,Male,4,Premium,1536.84,42862.93,4,28,0
644,45,Female,21,Standard,168.19,41928.63,7,20,0
645,25,Female,22,Premium,1454.15,27673.14,5,24,0
646,58,Female,51,Premium,1666.04,32774.98,4,12,0
647,56,Male,53,Basic,1801.7,38889.33,0,13,0
648,18,Female,58,Basic,905.61,5038.4,4,11,0
649,20,Male,37,Basic,695.89,15379.6,7,10,1
650,30,Male,49,Standard,1694.72,8869.95,8,17,0
651,45,Female,3,Basic,1577.47,25817.65,5,1,0
652,42,Male,19,Standard,1118.48,41964.56,9,27,1
653,50,Female,1,Basic,323.98,11920.24,2,2,0
654,55,Female,29,Standard,1338.35,36679.72,7,3,0
655,23,Male,23,Premium,224.77,20588.29,4,8,1
656,61,Male,33,Standard,290.7,45202.21,1,10,0
657,62,Female,55,Standard,729.17,31526.08,0,21,0
658,49,Female,52,Standard,805.23,48839.37,7,28,0
659,62,Female,41,Premium,977.75,12660.65,1,24,1
660,64,Female,23,Standard,744.37,46235.94,2,20,0
661,38,Female,5,Premium,164.2,18174.26,8,24,0
662,33,Female,7,Basic,399.09,31287.39,0,8,0
663,38,Male,57,Basic,318.71,9138.16,7,16,0
664,28,Male,58,Premium,919.25,38109.36,1,14,0
665,54,Male,6,Standard,503.04,48923.4,7,8,0
666,53,Male,49,Basic,657.74,39477.59,1,6,0
667,52,Female,22,Standard,995.98,30981.94,6,26,0
668,36,Male,49,Standard,547.57,22686.59,2,7,0
669,37,Male,13,Premium,567.27,17589.2,3,2,0
670,35,Female,12,Basic,1682.97,21241.12,0,0,0
671,64,Male,4,Premium,1141.37,16750.27,9,3,0
672,58,Female,8,Premium,1727.84,41719.14,0,16,1
673,31,Female,37,Premium,1077.6,44709,9,0,0
674,32,Female,31,Premium,1827.6,47508.06,7,3,0
675,48,Female,37,Standard,584.01,21208.93,7,7,0
676,18,Female,45,Basic,1271.67,27537.85,1,27,0
677,20,Male,26,Basic,1056.14,29056.32,3,16,1
678,33,Male,43,Basic,1845.51,32728.86,1,25,0
679,40,Male,8,Standard,895.11,621.59,7,25,0
680,28,Female,40,Standard,1724.17,42213.14,6,11,0
681,29,Male,33,Premium,1171.42,13772.96,6,24,1
682,27,Male,45,Premium,1446.23,23872.12,9,21,0
683,49,Male,29,Premium,1785.1,42157.63,2,15,1
684,33,Male,5,Premium,1994.12,49844.38,4,28,0
685,25,Female,28,Basic,1489.17,39846.73,0,4,0
686,55,Male,53,Premium,697.59,1729.25,9,24,0
687,29,Female,40,Standard,668.12,18753.33,3,24,1
688,41,Female,17,Standard,687.3,12736.93,3,24,0
689,45,Male,55,Standard,286.03,48224.52,0,12,0
690,25,Female,23,Premium,201.84,13579.33,6,12,0
691,45,Female,45,Basic,1203.6,47195.83,4,11,1
692,53,Female,9,Basic,1640.12,46907.12,0,2,0
693,43,Female,2,Premium,168.66,42050.81,4,27,1
694,25,Female,32,Premium,1176.61,5354.55,7,11,0
695,45,Female,51,Standard,806.35,598.76,9,23,0
696,45,Female,52,Standard,1795.72,39797.21,7,25,0
697,54,Male,49,Basic,376.24,42243.3,1,29,0
698,58,Male,31,Standard,1170.52,48127.99,0,19,0
699,53,Female,7,Standard,1944.75,11309.94,1,19,1
700,44,Female,30,Premium,755.56,36790.75,5,27,0
701,34,Male,58,Basic,1509.38,26193.69,4,22,0
702,26,Male,3,Premium,1776.66,16759.87,3,23,0
703,50,Male,51,Basic,453.8,30511.4,7,19,0
704,37,Male,51,Premium,1985.8,27635.87,4,10,0
705,30,Female,56,Basic,1637.83,14968.57,3,9,0
706,45,Female,9,Standard,361.37,13788.89,7,28,1
707,46,Male,10,Basic,690.68,24585.72,0,15,1
708,30,Male,46,Basic,1287.44,23964.81,8,5,0
709,63,Male,50,Premium,1781.34,15451.61,1,16,0
710,52,Male,58,Basic,470.19,13554.69,7,12,0
711,23,Female,47,Basic,1489.29,47738.22,8,17,0
712,35,Male,26,Basic,614.23,43187.34,9,11,0
713,22,Male,1,Premium,1630.29,40930.57,7,4,0
714,64,Male,30,Basic,1398.54,11107.05,8,19,1
715,42,Female,57,Premium,1093.53,9869.91,3,15,0
716,19,Female,38,Standard,1334.75,40561.79,1,29,0
717,27,Female,15,Premium,1765.25,9641.38,2,2,0
718,47,Male,25,Basic,834.21,25425.03,7,15,0
719,62,Male,6,Standard,1561.58,11460.38,4,10,0
720,22,Male,18,Basic,401.92,19214.45,3,13,0
721,50,Female,1,Premium,1432.25,42745.98,2,21,0
722,18,Female,56,Standard,1526.25,44625.21,2,25,1
723,35,Male,3,Standard,941.7,49835.62,9,21,0
724,49,Male,17,Standard,1607.88,47223.26,9,12,1
725,64,Female,48,Basic,1158.5,33726.91,6,10,0
726,28,Male,8,Standard,1878.92,21870.44,7,13,1
727,38,Male,49,Standard,313.69,3355.77,4,9,1
728,43,Male,40,Standard,348.56,30604.22,7,23,1
729,42,Female,17,Standard,1700.61,10928.69,8,17,1
730,39,Male,25,Premium,1700.49,42581.75,3,6,0
731,44,Male,41,Basic,995.33,27670.49,1,22,0
732,30,Male,12,Basic,1931.53,36808.33,4,17,1
733,50,Male,29,Standard,1390.84,33838,1,28,0
734,51,Female,25,Premium,1967.42,17692.89,9,21,0
735,58,Female,51,Standard,1111.55,38074.76,1,20,1
736,52,Female,36,Basic,483.07,42247.07,5,1,0
737,18,Male,53,Basic,944.35,37334.46,9,24,0
738,38,Female,54,Basic,1962.92,38951.94,9,7,0
739,23,Male,25,Standard,803.79,18320.77,0,22,1
740,45,Female,29,Standard,1918.33,47212.55,1,14,1
741,34,Male,11,Premium,1614.34,21516.32,4,29,0
742,22,Female,4,Premium,940,44903.99,9,5,0
743,48,Female,14,Basic,1129.55,42961.56,4,20,0
744,22,Female,46,Basic,1254.13,6654.38,9,12,0
745,55,Male,38,Premium,1364.96,48330.39,2,24,0
746,20,Male,17,Basic,245.73,49818.91,4,4,1
747,40,Male,2,Premium,1873.82,30504.25,8,28,0
748,54,Female,8,Standard,1234.3,39263.95,1,21,0
749,54,Male,36,Basic,1869.18,46717.51,5,2,0
750,27,Male,10,Basic,1300.61,1491.21,7,24,1
751,27,Male,7,Premium,918.93,46534.51,2,14,0
752,36,Male,36,Standard,1177.16,31554.62,1,26,0
753,34,Male,16,Basic,1676.06,41508.59,0,29,1
754,38,Male,14,Basic,719.64,27265.75,0,23,0
755,31,Female,16,Premium,1917.27,26762.03,3,8,0
756,26,Female,25,Standard,985.31,44927.15,5,16,0
757,63,Male,41,Premium,1916.85,25619.86,6,16,0
758,18,Female,4,Standard,1773.44,23853.57,7,12,0
759,62,Female,29,Standard,1558.56,30605.35,7,17,1
760,30,Male,56,Premium,988.13,26169.21,9,19,0
761,21,Male,6,Premium,1215.2,22591.2,0,25,1
762,18,Female,1,Standard,1692.26,9435.93,7,4,1
763,57,Male,39,Premium,1133.71,20171.32,9,12,1
764,49,Female,1,Basic,1502.56,14461.26,0,6,0
765,51,Female,51,Basic,1602.25,20323,2,3,1
766,45,Female,40,Basic,1074.88,29861.34,4,12,1
767,48,Male,57,Basic,1118.87,30638.16,9,16,0
768,25,Female,3,Basic,475.89,12313.74,9,7,0
769,56,Male,1,Premium,565,4681.69,7,26,1
770,43,Male,1,Standard,1819.39,37349.67,7,2,1
771,51,Male,39,Premium,1696.63,26664.25,5,24,0
772,20,Male,21,Basic,119.23,22384.02,3,15,1
773,29,Male,45,Basic,1751.84,6914.98,3,1,0
774,18,Female,30,Premium,147.95,21025.86,7,26,0
775,61,Male,32,Premium,970.73,40999.68,2,0,0
776,22,Male,33,Standard,228.12,29281.06,7,25,0
777,47,Male,48,Basic,1940.76,5003.29,3,7,0
778,47,Male,22,Premium,1947.41,16947.62,9,29,0
779,34,Male,30,Standard,1260.65,49000.2,8,2,0
780,64,Female,54,Basic,845.19,27453.12,1,16,0
781,40,Male,46,Basic,1072.79,14676.61,9,26,1
782,32,Male,4,Basic,1548.37,45715.51,0,18,0
783,54,Female,23,Premium,524.07,17132.03,3,23,1
784,38,Male,55,Basic,939.27,36630.41,8,15,1
785,31,Female,44,Basic,1500.81,7787.42,6,26,1
786,19,Female,25,Standard,851.25,8246.41,8,19,0
787,28,Female,12,Premium,160.79,28285.04,8,9,1
788,56,Female,17,Standard,1064.05,12371.25,9,26,0
789,55,Male,53,Premium,1501.08,2941.94,8,22,0
790,51,Male,15,Basic,1955.95,46360.04,8,23,1
791,55,Female,10,Standard,170.39,3271.48,6,14,1
792,51,Female,35,Premium,1125.85,36013.18,7,6,0
793,35,Male,55,Premium,954.88,16982.8,1,15,0
794,47,Female,52,Basic,560.65,46708.5,8,16,0
795,32,Female,52,Basic,1311.75,49309.59,1,19,0
796,44,Female,29,Standard,410.88,17103.82,7,12,0
797,51,Male,12,Standard,639.34,29759.79,1,28,1
798,55,Female,1,Premium,1585.34,38762.75,7,9,1
799,50,Male,1,Standard,974.78,6608.76,2,8,1
800,41,Male,10,Basic,1987.97,35618.38,1,6,0
801,32,Male,18,Standard,834.28,45356.78,5,11,0
802,47,Female,47,Standard,980.2,9335.88,5,0,0
803,59,Female,2,Premium,670.49,42016.15,0,23,0
804,34,Male,49,Basic,548.96,6222.37,6,15,0
805,22,Male,8,Premium,1852.33,28630.93,0,3,0
806,46,Male,22,Basic,1522.77,17298.5,3,29,0
807,21,Female,22,Basic,733.46,23849.94,5,13,1
808,27,Female,26,Premium,1430.3,15381.29,7,29,0
809,34,Male,26,Standard,1934.99,13396.7,7,27,0
810,27,Male,9,Premium,240.69,37285.39,9,22,0
811,34,Female,21,Standard,602.56,11544.1,6,28,0
812,37,Male,31,Premium,481.1,20716.45,4,21,0
813,41,Female,52,Premium,1752.59,14090.58,5,22,0
814,22,Female,43,Standard,440.46,12312.44,7,25,0
815,51,Male,6,Standard,685.34,31541.26,2,25,0
816,23,Male,56,Standard,1133.34,2748.72,5,16,1
817,19,Female,14,Premium,1280.08,39550.49,3,11,0
818,30,Female,33,Standard,1635.55,27538.59,2,14,1
819,60,Female,7,Standard,873.91,41507.65,2,21,1
820,60,Female,24,Standard,1115.06,11044.29,3,11,0
821,28,Female,9,Basic,1934.38,35615.6,5,2,0
822,64,Male,11,Standard,664.99,21318.9,0,9,0
823,40,Female,56,Standard,571.38,4301.8,1,19,0
824,33,Female,23,Standard,1450.14,37747.58,3,16,0
825,48,Female,48,Basic,1565.16,38228.27,9,13,0
826,28,Male,51,Basic,888.08,13910.38,8,12,0
827,33,Male,2,Standard,504.66,45844.28,7,29,1
828,25,Female,15,Standard,1579.95,38316.5,9,12,0
829,21,Female,35,Standard,1373.94,15684.49,7,25,1
830,57,Male,36,Standard,1764.83,12335.89,6,7,0
831,21,Male,52,Basic,1704.22,22284.43,5,13,0
832,42,Male,54,Standard,489.87,14993.1,6,1,0
833,20,Male,28,Basic,1681.44,11242.64,5,18,1
834,49,Female,39,Premium,432.83,20255.49,2,22,1
835,20,Male,44,Basic,1741.04,1772.36,5,1,0
836,44,Female,4,Premium,1563.61,20369.85,6,11,0
837,46,Female,10,Basic,1182.74,11472.3,5,19,0
838,49,Male,6,Basic,1320.22,13584.54,1,11,0
839,36,Male,57,Basic,297.75,4586.39,5,22,0
840,38,Male,30,Standard,175.78,29652.12,1,27,0
841,22,Male,54,Basic,728.23,23864.46,0,18,0
842,35,Female,46,Standard,1660.67,37656.06,9,15,1
843,45,Female,35,Basic,984.99,49361.38,9,1,1
844,59,Female,49,Basic,524.45,6416.93,9,7,0
845,39,Male,43,Premium,1685.64,13985.04,4,1,1
846,38,Female,10,Basic,534.39,34281.48,3,9,0
847,23,Male,58,Standard,1649.44,12246.94,8,15,0
848,18,Female,53,Premium,960.66,1992.3,8,6,1
849,22,Male,32,Premium,980.64,5935.43,8,26,0
850,58,Female,42,Basic,618.17,21964.53,2,18,1
851,29,Female,42,Basic,1810.33,21823.84,9,19,0
852,43,Male,3,Premium,268.69,48629.08,2,21,1
853,63,Female,56,Standard,374.37,23564.53,2,26,1
854,51,Female,26,Basic,1308.18,34064.35,9,2,0
855,31,Male,15,Premium,1715.22,24863.95,4,16,1
856,43,Male,17,Standard,281.36,13860.97,5,27,1
857,62,Male,27,Basic,1494.13,5719.83,5,7,0
858,44,Male,18,Premium,1510.77,43024.16,2,3,0
859,26,Male,51,Premium,1204.89,8056.8,1,0,1
860,43,Female,19,Basic,1024.78,5296.23,5,17,0
861,64,Male,12,Standard,710.07,11084.52,3,21,1
862,39,Female,24,Standard,767.78,623.19,8,0,0
863,64,Female,5,Premium,1381.42,4062.27,1,8,0
864,47,Male,24,Standard,224.05,31942.24,3,13,1
865,60,Female,27,Premium,1211.38,12555.61,1,6,0
866,34,Female,48,Basic,629.59,17256.35,4,7,0
867,43,Male,30,Standard,986.55,41847.34,2,7,0
868,53,Female,15,Basic,1162.06,38758.53,3,21,1
869,18,Male,47,Premium,1782.75,24866.28,8,23,0
870,25,Male,59,Basic,1200.24,30842.34,9,22,0
871,52,Male,38,Standard,531.6,4747.66,4,0,0
872,32,Female,44,Basic,250.97,38198.94,8,2,0
873,64,Female,34,Standard,1291.28,26051.48,4,8,0
874,39,Female,27,Standard,1135.59,28761.98,9,7,0
875,31,Female,20,Standard,1376.42,33443.58,8,4,0
876,43,Male,41,Standard,972.85,25258.68,7,0,0
877,45,Female,32,Standard,1667.74,26323.79,0,1,0
878,40,Male,4,Premium,1848.34,25231.96,2,9,0
879,31,Female,5,Basic,176.01,25092.47,4,13,0
880,41,Female,53,Premium,1513.76,37635.16,2,14,0
881,19,Female,58,Basic,166.81,21646.82,9,9,1
882,62,Female,8,Basic,945.68,643.22,0,8,0
883,43,Female,22,Basic,977.05,30797.13,1,11,0
884,31,Male,42,Premium,1422.81,47656.79,1,9,0
885,24,Female,7,Standard,769.57,13219.51,3,23,0
886,20,Female,22,Standard,1659.71,40901.57,5,8,0
887,64,Female,46,Premium,751.44,23046.77,1,17,0
888,40,Female,30,Standard,750.78,32327.61,5,18,0
889,63,Male,37,Basic,523.25,44598.25,0,18,0
890,60,Female,16,Standard,1399.35,38665.17,7,16,0
891,64,Male,15,Standard,245.52,44286.38,2,1,0
892,62,Female,5,Standard,789.8,971.24,7,9,1
893,35,Male,3,Basic,607.09,9772.09,2,4,0
894,55,Male,23,Standard,535.74,21462.97,0,6,1
895,52,Male,10,Standard,215.87,42468.17,3,5,0
896,32,Male,5,Standard,461.73,42000.4,2,29,0
897,42,Male,23,Premium,947.86,9664.45,7,1,0
898,54,Female,15,Premium,1057.11,7541,0,7,0
899,45,Male,18,Standard,612.06,41817.77,8,3,0
900,27,Female,25,Premium,1335.46,27301,8,26,0
901,56,Male,8,Premium,738.01,31525.1,5,17,0
902,34,Male,31,Basic,797.77,40555.7,4,3,0
903,56,Female,21,Premium,1586.99,10981.45,4,7,1
904,39,Male,2,Premium,1148.74,7256,5,29,0
905,43,Male,22,Standard,1911.03,43022.69,6,16,0
906,61,Male,8,Basic,782.67,6032.82,7,26,0
907,42,Male,23,Basic,1672.9,4864.95,2,24,1
908,34,Female,32,Basic,1502.84,14215.22,9,13,0
909,30,Male,8,Premium,1791.36,16184.02,0,7,0
910,37,Male,4,Standard,1917.9,12436.2,4,13,1
911,42,Female,30,Basic,114.59,37210.35,0,7,0
912,21,Female,19,Basic,267.77,48681.03,1,25,0
913,27,Male,23,Premium,1381.24,10379.77,7,24,0
914,20,Male,18,Basic,841.38,39201.68,2,13,0
915,58,Female,53,Standard,1656.34,2689.99,9,22,0
916,62,Male,29,Basic,122.76,6385.68,3,10,0
917,35,Female,23,Standard,1633.26,25998.31,5,8,0
918,64,Male,33,Standard,356.96,49980.64,7,16,1
919,53,Female,52,Standard,651.47,47493.6,0,16,1
920,64,Female,47,Premium,1941.25,6041.18,1,11,0
921,39,Female,18,Premium,198.04,12364.5,5,19,1
922,51,Male,54,Standard,763.18,47316.7,7,1,0
923,64,Male,44,Standard,260.6,7960.83,7,23,0
924,25,Male,33,Basic,1721.85,37268.05,2,16,0
925,57,Male,7,Basic,1435.73,554.85,3,19,1
926,61,Female,51,Basic,1620.64,31769.75,9,10,0
927,36,Female,28,Premium,1101.83,24982.72,3,26,0
928,59,Female,1,Basic,779.67,23815.75,3,29,0
929,58,Male,56,Standard,104.32,41544.99,1,8,0
930,54,Male,39,Standard,628.06,4496.35,5,17,1
931,23,Male,34,Premium,1077.65,19177.94,7,5,0
932,43,Female,39,Premium,1362.29,22578.91,8,3,0
933,51,Male,19,Basic,534.98,6634.36,0,13,0
934,62,Male,31,Premium,363.91,4740.49,0,27,0
935,23,Female,13,Standard,483.07,9390.91,8,19,0
936,54,Female,57,Standard,772.74,12431.86,3,21,0
937,50,Male,24,Premium,381.92,48320,6,9,0
938,39,Female,5,Standard,397.95,24042.88,1,28,0
939,38,Male,23,Premium,183.13,25759.31,9,3,0
940,23,Female,19,Standard,1727.78,35496.41,0,14,0
941,23,Female,1,Basic,517.54,34371.21,6,8,0
942,21,Female,33,Premium,1661.61,25387.48,5,11,0
943,47,Male,59,Premium,932.79,17322,2,27,0
944,28,Male,50,Premium,1301.63,16887.06,9,7,1
945,47,Male,56,Standard,243.83,3356.68,3,23,0
946,48,Female,33,Basic,1208.8,45031.69,0,4,0
947,41,Female,32,Premium,650.99,38585.03,6,15,0
948,26,Female,59,Standard,280.9,31355.49,8,21,0
949,20,Female,28,Premium,1825.64,20106.05,0,14,1
950,48,Male,37,Standard,1246.89,29332.05,1,16,0
951,57,Male,41,Basic,559.24,24511.95,1,0,1
952,54,Male,12,Standard,897.33,14059.78,5,24,0
953,53,Female,9,Standard,778.11,15279.35,4,11,1
